proto,client_id,request_id,payload_bytes,connect_time_s,rtt_s,wall_send,clients,requests_per_client,total_wall_s,throughput_MBps
tcp,1,36,8192,0.0,0.007864363491535187,1772756826.6268783,100,100,0.728679,224.845325
tcp,1,37,8192,0.0,0.006797730922698975,1772756826.6347432,100,100,0.728679,224.845325
tcp,1,38,8192,0.0,0.00734570249915123,1772756826.641542,100,100,0.728679,224.845325
tcp,1,39,8192,0.0,0.004810796119272709,1772756826.6488886,100,100,0.728679,224.845325
tcp,1,40,8192,0.0,0.007291704416275024,1772756826.6537004,100,100,0.728679,224.845325
tcp,1,41,8192,0.0,0.006865117698907852,1772756826.6609933,100,100,0.728679,224.845325
tcp,1,42,8192,0.0,0.00401553139090538,1772756826.6678596,100,100,0.728679,224.845325
tcp,1,43,8192,0.0,0.008096734993159771,1772756826.6718755,100,100,0.728679,224.845325
tcp,1,44,8192,0.0,0.007068549282848835,1772756826.6799762,100,100,0.728679,224.845325
tcp,1,45,8192,0.0,0.007298639044165611,1772756826.6870456,100,100,0.728679,224.845325
tcp,1,46,8192,0.0,0.004291798919439316,1772756826.6943452,100,100,0.728679,224.845325
tcp,1,47,8192,0.0,0.007586694322526455,1772756826.6986377,100,100,0.728679,224.845325
tcp,1,48,8192,0.0,0.007322809658944607,1772756826.7062254,100,100,0.728679,224.845325
tcp,1,49,8192,0.0,0.006860259920358658,1772756826.7135494,100,100,0.728679,224.845325
tcp,1,50,8192,0.0,0.0047487784177064896,1772756826.7204106,100,100,0.728679,224.845325
tcp,1,51,8192,0.0,0.007075791247189045,1772756826.7251604,100,100,0.728679,224.845325
tcp,1,52,8192,0.0,0.0068369098007678986,1772756826.732237,100,100,0.728679,224.845325
tcp,1,53,8192,0.0,0.00454299058765173,1772756826.7390752,100,100,0.728679,224.845325
tcp,1,54,8192,0.0,0.007815441116690636,1772756826.743619,100,100,0.728679,224.845325
tcp,1,55,8192,0.0,0.007083863951265812,1772756826.7514353,100,100,0.728679,224.845325
tcp,1,56,8192,0.0,0.007104123011231422,1772756826.7585201,100,100,0.728679,224.845325
tcp,1,57,8192,0.0,0.004544724710285664,1772756826.7656248,100,100,0.728679,224.845325
tcp,1,58,8192,0.0,0.007327700033783913,1772756826.7701707,100,100,0.728679,224.845325
tcp,1,59,8192,0.0,0.007041390053927898,1772756826.7774992,100,100,0.728679,224.845325
tcp,1,60,8192,0.0,0.007630467414855957,1772756826.7845411,100,100,0.728679,224.845325
tcp,1,61,8192,0.0,0.0045615797862410545,1772756826.792173,100,100,0.728679,224.845325
tcp,1,62,8192,0.0,0.006805015727877617,1772756826.7967353,100,100,0.728679,224.845325
tcp,1,63,8192,0.0,0.007303343154489994,1772756826.803541,100,100,0.728679,224.845325
tcp,1,64,8192,0.0,0.004313020035624504,1772756826.810845,100,100,0.728679,224.845325
tcp,1,65,8192,0.0,0.007802514359354973,1772756826.8151593,100,100,0.728679,224.845325
tcp,1,66,8192,0.0,0.006598073989152908,1772756826.8229628,100,100,0.728679,224.845325
tcp,1,67,8192,0.0,0.007569725625216961,1772756826.8295617,100,100,0.728679,224.845325
tcp,1,68,8192,0.0,0.004549897275865078,1772756826.8371353,100,100,0.728679,224.845325
tcp,1,69,8192,0.0,0.007080242037773132,1772756826.841686,100,100,0.728679,224.845325
tcp,1,70,8192,0.0,0.007028820924460888,1772756826.848764,100,100,0.728679,224.845325
tcp,1,71,8192,0.0,0.007845302112400532,1772756826.8557935,100,100,0.728679,224.845325
tcp,1,72,8192,0.0,0.004782726988196373,1772756826.8636425,100,100,0.728679,224.845325
tcp,1,73,8192,0.0,0.0066163865849375725,1772756826.8684258,100,100,0.728679,224.845325
tcp,1,74,8192,0.0,0.007556930184364319,1772756826.8750434,100,100,0.728679,224.845325
tcp,1,75,8192,0.0,0.004051420837640762,1772756826.882601,100,100,0.728679,224.845325
tcp,1,76,8192,0.0,0.00757219735532999,1772756826.8866537,100,100,0.728679,224.845325
tcp,1,77,8192,0.0,0.006863316521048546,1772756826.8942304,100,100,0.728679,224.845325
tcp,1,78,8192,0.0,0.007574383169412613,1772756826.9010944,100,100,0.728679,224.845325
tcp,1,79,8192,0.0,0.004509490914642811,1772756826.9086695,100,100,0.728679,224.845325
tcp,1,80,8192,0.0,0.0070738960057497025,1772756826.9131796,100,100,0.728679,224.845325
tcp,1,81,8192,0.0,0.007097532041370869,1772756826.9202545,100,100,0.728679,224.845325
tcp,1,82,8192,0.0,0.007556509226560593,1772756826.927353,100,100,0.728679,224.845325
tcp,1,83,8192,0.0,0.004585719667375088,1772756826.93491,100,100,0.728679,224.845325
tcp,1,84,8192,0.0,0.007033283822238445,1772756826.9394965,100,100,0.728679,224.845325
tcp,1,85,8192,0.0,0.007363211363554001,1772756826.9465303,100,100,0.728679,224.845325
tcp,1,86,8192,0.0,0.0045123351737856865,1772756826.9538946,100,100,0.728679,224.845325
tcp,1,87,8192,0.0,0.007127623073756695,1772756826.9584074,100,100,0.728679,224.845325
tcp,1,88,8192,0.0,0.00685171689838171,1772756826.9655366,100,100,0.728679,224.845325
tcp,1,89,8192,0.0,0.007755073718726635,1772756826.972389,100,100,0.728679,224.845325
tcp,1,90,8192,0.0,0.004565471783280373,1772756826.9801452,100,100,0.728679,224.845325
tcp,1,91,8192,0.0,0.007060214877128601,1772756826.9847114,100,100,0.728679,224.845325
tcp,1,92,8192,0.0,0.0070684123784303665,1772756826.9917724,100,100,0.728679,224.845325
tcp,1,93,8192,0.0,0.004311136901378632,1772756826.998842,100,100,0.728679,224.845325
tcp,1,94,8192,0.0,0.007620704360306263,1772756827.0031545,100,100,0.728679,224.845325
tcp,1,95,8192,0.0,0.007039851509034634,1772756827.010776,100,100,0.728679,224.845325
tcp,1,96,8192,0.0,0.007325681857764721,1772756827.0178168,100,100,0.728679,224.845325
tcp,1,97,8192,0.0,0.00433745700865984,1772756827.0251434,100,100,0.728679,224.845325
tcp,1,98,8192,0.0,0.007269754074513912,1772756827.0294816,100,100,0.728679,224.845325
tcp,1,99,8192,0.0,0.006882339715957642,1772756827.0367525,100,100,0.728679,224.845325
tcp,2,0,8192,0.0011363010853528976,0.0036672139540314674,1772756826.4474568,100,100,0.728679,224.845325
tcp,2,1,8192,0.0,0.001574578694999218,1772756826.4511256,100,100,0.728679,224.845325
tcp,2,2,8192,0.0,0.0008248314261436462,1772756826.452701,100,100,0.728679,224.845325
tcp,2,3,8192,0.0,0.0012892168015241623,1772756826.4535275,100,100,0.728679,224.845325
tcp,2,4,8192,0.0,0.00112192053347826,1772756826.454818,100,100,0.728679,224.845325
tcp,2,5,8192,0.0,0.0012306654825806618,1772756826.4559412,100,100,0.728679,224.845325
tcp,2,6,8192,0.0,0.0020015686750411987,1772756826.4571724,100,100,0.728679,224.845325
tcp,2,7,8192,0.0,0.002614653669297695,1772756826.459175,100,100,0.728679,224.845325
tcp,2,8,8192,0.0,0.003690083511173725,1772756826.4617906,100,100,0.728679,224.845325
tcp,2,9,8192,0.0,0.004592018201947212,1772756826.465482,100,100,0.728679,224.845325
tcp,2,10,8192,0.0,0.003714575432240963,1772756826.4700754,100,100,0.728679,224.845325
tcp,2,11,8192,0.0,0.0039901165291666985,1772756826.473791,100,100,0.728679,224.845325
tcp,2,12,8192,0.0,0.0034466302022337914,1772756826.4777822,100,100,0.728679,224.845325
tcp,2,13,8192,0.0,0.004588581621646881,1772756826.4812295,100,100,0.728679,224.845325
tcp,2,14,8192,0.0,0.005065834149718285,1772756826.485819,100,100,0.728679,224.845325
tcp,2,15,8192,0.0,0.006527731195092201,1772756826.4908857,100,100,0.728679,224.845325
tcp,2,16,8192,0.0,0.006765088066458702,1772756826.497414,100,100,0.728679,224.845325
tcp,2,17,8192,0.0,0.008244999684393406,1772756826.5041802,100,100,0.728679,224.845325
tcp,2,18,8192,0.0,0.004295998252928257,1772756826.5124266,100,100,0.728679,224.845325
tcp,2,19,8192,0.0,0.006532035768032074,1772756826.5167232,100,100,0.728679,224.845325
tcp,2,20,8192,0.0,0.006880383938550949,1772756826.523256,100,100,0.728679,224.845325
tcp,2,21,8192,0.0,0.005789239890873432,1772756826.5301373,100,100,0.728679,224.845325
tcp,2,22,8192,0.0,0.006578406319022179,1772756826.5359273,100,100,0.728679,224.845325
tcp,2,23,8192,0.0,0.006822829134762287,1772756826.5425067,100,100,0.728679,224.845325
tcp,2,24,8192,0.0,0.007325663231313229,1772756826.5493302,100,100,0.728679,224.845325
tcp,2,25,8192,0.0,0.005533022806048393,1772756826.5566568,100,100,0.728679,224.845325
tcp,2,26,8192,0.0,0.006331128999590874,1772756826.5621908,100,100,0.728679,224.845325
tcp,2,27,8192,0.0,0.007047013379633427,1772756826.568523,100,100,0.728679,224.845325
tcp,2,28,8192,0.0,0.0055707721039652824,1772756826.5755706,100,100,0.728679,224.845325
tcp,2,29,8192,0.0,0.007317566312849522,1772756826.581142,100,100,0.728679,224.845325
tcp,2,30,8192,0.0,0.006066453643143177,1772756826.5884604,100,100,0.728679,224.845325
tcp,2,31,8192,0.0,0.007069798186421394,1772756826.5945277,100,100,0.728679,224.845325
tcp,2,32,8192,0.0,0.0055886926129460335,1772756826.6015983,100,100,0.728679,224.845325
tcp,2,33,8192,0.0,0.007053090259432793,1772756826.607188,100,100,0.728679,224.845325
tcp,2,34,8192,0.0,0.006342187523841858,1772756826.614242,100,100,0.728679,224.845325
tcp,2,35,8192,0.0,0.007321923039853573,1772756826.6205847,100,100,0.728679,224.845325
tcp,2,36,8192,0.0,0.005310081876814365,1772756826.6279075,100,100,0.728679,224.845325
tcp,2,37,8192,0.0,0.00653716828674078,1772756826.6332185,100,100,0.728679,224.845325
tcp,2,38,8192,0.0,0.006820124574005604,1772756826.6397562,100,100,0.728679,224.845325
tcp,2,39,8192,0.0,0.005857052281498909,1772756826.646577,100,100,0.728679,224.845325
tcp,2,40,8192,0.0,0.006790623068809509,1772756826.6524346,100,100,0.728679,224.845325
tcp,2,41,8192,0.0,0.00635443814098835,1772756826.6592267,100,100,0.728679,224.845325
tcp,2,42,8192,0.0,0.007291818968951702,1772756826.665582,100,100,0.728679,224.845325
tcp,2,43,8192,0.0,0.005810842849314213,1772756826.6728742,100,100,0.728679,224.845325
tcp,2,44,8192,0.0,0.006334865465760231,1772756826.6786857,100,100,0.728679,224.845325
tcp,2,45,8192,0.0,0.006804431788623333,1772756826.6850214,100,100,0.728679,224.845325
tcp,2,46,8192,0.0,0.007573164999485016,1772756826.6918263,100,100,0.728679,224.845325
