proto,client_id,request_id,payload_bytes,connect_time_s,rtt_s,wall_send,clients,requests_per_client,total_wall_s,throughput_MBps
tcp,0,0,4096,0.0001627560704946518,0.0003256862983107567,1772757284.1966321,10,100,0.039516,207.307327
tcp,0,1,4096,0.0,0.0001347716897726059,1772757284.1969597,10,100,0.039516,207.307327
tcp,0,2,4096,0.0,0.00016092043370008469,1772757284.1970959,10,100,0.039516,207.307327
tcp,0,3,4096,0.0,0.000330544076859951,1772757284.197258,10,100,0.039516,207.307327
tcp,0,4,4096,0.0,0.0005247024819254875,1772757284.1975904,10,100,0.039516,207.307327
tcp,0,5,4096,0.0,0.00027614645659923553,1772757284.1981163,10,100,0.039516,207.307327
tcp,0,6,4096,0.0,0.0006013242527842522,1772757284.1983943,10,100,0.039516,207.307327
tcp,0,7,4096,0.0,0.0004333285614848137,1772757284.1989973,10,100,0.039516,207.307327
tcp,0,8,4096,0.0,0.0004169400781393051,1772757284.1994314,10,100,0.039516,207.307327
tcp,0,9,4096,0.0,0.00044987257570028305,1772757284.1998503,10,100,0.039516,207.307327
tcp,0,10,4096,0.0,0.00037538353353738785,1772757284.2003014,10,100,0.039516,207.307327
tcp,0,11,4096,0.0,0.000367896631360054,1772757284.2006779,10,100,0.039516,207.307327
tcp,0,12,4096,0.0,0.0003620292991399765,1772757284.201047,10,100,0.039516,207.307327
tcp,0,13,4096,0.0,0.000360613688826561,1772757284.2014103,10,100,0.039516,207.307327
tcp,0,14,4096,0.0,0.00037237536162137985,1772757284.201772,10,100,0.039516,207.307327
tcp,0,15,4096,0.0,0.0003675119951367378,1772757284.2021458,10,100,0.039516,207.307327
tcp,0,16,4096,0.0,0.00039923470467329025,1772757284.2025144,10,100,0.039516,207.307327
tcp,0,17,4096,0.0,0.0004016151651740074,1772757284.202915,10,100,0.039516,207.307327
tcp,0,18,4096,0.0,0.0003561973571777344,1772757284.2033184,10,100,0.039516,207.307327
tcp,0,19,4096,0.0,0.0004645083099603653,1772757284.20368,10,100,0.039516,207.307327
tcp,0,20,4096,0.0,0.0003465311601758003,1772757284.2041454,10,100,0.039516,207.307327
tcp,0,21,4096,0.0,0.00035090092569589615,1772757284.2044928,10,100,0.039516,207.307327
tcp,0,22,4096,0.0,0.00035100895911455154,1772757284.2048447,10,100,0.039516,207.307327
tcp,0,23,4096,0.0,0.000377005897462368,1772757284.2051969,10,100,0.039516,207.307327
tcp,0,24,4096,0.0,0.0003870818763971329,1772757284.205575,10,100,0.039516,207.307327
tcp,0,25,4096,0.0,0.00036826450377702713,1772757284.2059639,10,100,0.039516,207.307327
tcp,0,26,4096,0.0,0.00037346500903367996,1772757284.2063334,10,100,0.039516,207.307327
tcp,0,27,4096,0.0,0.0003744428977370262,1772757284.2067077,10,100,0.039516,207.307327
tcp,0,28,4096,0.0,0.0004234379157423973,1772757284.2070835,10,100,0.039516,207.307327
tcp,0,29,4096,0.0,0.0003792904317378998,1772757284.2075083,10,100,0.039516,207.307327
tcp,0,30,4096,0.0,0.0003815358504652977,1772757284.2078884,10,100,0.039516,207.307327
tcp,0,31,4096,0.0,0.0003749579191207886,1772757284.208271,10,100,0.039516,207.307327
tcp,0,32,4096,0.0,0.0003526480868458748,1772757284.2086473,10,100,0.039516,207.307327
tcp,0,33,4096,0.0,0.00033090170472860336,1772757284.2090013,10,100,0.039516,207.307327
tcp,0,34,4096,0.0,0.00038916151970624924,1772757284.209333,10,100,0.039516,207.307327
tcp,0,35,4096,0.0,0.0003527197986841202,1772757284.2097232,10,100,0.039516,207.307327
tcp,0,36,4096,0.0,0.0003594104200601578,1772757284.2100768,10,100,0.039516,207.307327
tcp,0,37,4096,0.0,0.0003716796636581421,1772757284.2104375,10,100,0.039516,207.307327
tcp,0,38,4096,0.0,0.0003216750919818878,1772757284.2108104,10,100,0.039516,207.307327
tcp,0,39,4096,0.0,0.00040798261761665344,1772757284.211133,10,100,0.039516,207.307327
tcp,0,40,4096,0.0,0.00040452741086483,1772757284.2115421,10,100,0.039516,207.307327
tcp,0,41,4096,0.0,0.00035062339156866074,1772757284.2119486,10,100,0.039516,207.307327
tcp,0,42,4096,0.0,0.000361626036465168,1772757284.2123003,10,100,0.039516,207.307327
tcp,0,43,4096,0.0,0.00037035439163446426,1772757284.2126627,10,100,0.039516,207.307327
tcp,0,44,4096,0.0,0.00041798967868089676,1772757284.2130342,10,100,0.039516,207.307327
tcp,0,45,4096,0.0,0.0003378773108124733,1772757284.2134533,10,100,0.039516,207.307327
tcp,0,46,4096,0.0,0.0004212353378534317,1772757284.2137923,10,100,0.039516,207.307327
tcp,0,47,4096,0.0,0.0003787791356444359,1772757284.2142148,10,100,0.039516,207.307327
tcp,0,48,4096,0.0,0.0003826189786195755,1772757284.2145984,10,100,0.039516,207.307327
tcp,0,49,4096,0.0,0.00035977642983198166,1772757284.214982,10,100,0.039516,207.307327
tcp,0,50,4096,0.0,0.0003783227875828743,1772757284.215343,10,100,0.039516,207.307327
tcp,0,51,4096,0.0,0.00037686433643102646,1772757284.2157226,10,100,0.039516,207.307327
tcp,0,52,4096,0.0,0.00033830665051937103,1772757284.2161007,10,100,0.039516,207.307327
tcp,0,53,4096,0.0,0.0003800271078944206,1772757284.216444,10,100,0.039516,207.307327
tcp,0,54,4096,0.0,0.00036448054015636444,1772757284.2168252,10,100,0.039516,207.307327
tcp,0,55,4096,0.0,0.00038960762321949005,1772757284.2171907,10,100,0.039516,207.307327
tcp,0,56,4096,0.0,0.000359218567609787,1772757284.2175817,10,100,0.039516,207.307327
