proto,client_id,request_id,payload_bytes,connect_time_s,rtt_s,wall_send,failed,clients,requests_per_client,total_wall_s,throughput_MBps
udp,0,0,4096,0.0,0.0014446955174207687,1772756975.0797133,False,1,100,0.04952,16.542806
udp,0,1,4096,0.0,0.0015242043882608414,1772756975.0811603,False,1,100,0.04952,16.542806
udp,0,2,4096,0.0,0.000769726000726223,1772756975.0826862,False,1,100,0.04952,16.542806
udp,0,3,4096,0.0,0.0006928779184818268,1772756975.0834572,False,1,100,0.04952,16.542806
udp,0,4,4096,0.0,0.0007877321913838387,1772756975.084151,False,1,100,0.04952,16.542806
udp,0,5,4096,0.0,0.000645143911242485,1772756975.08494,False,1,100,0.04952,16.542806
udp,0,6,4096,0.0,0.0006260396912693977,1772756975.0855865,False,1,100,0.04952,16.542806
udp,0,7,4096,0.0,0.0005448572337627411,1772756975.0862134,False,1,100,0.04952,16.542806
udp,0,8,4096,0.0,0.0005695251747965813,1772756975.0867593,False,1,100,0.04952,16.542806
udp,0,9,4096,0.0,0.000539807602763176,1772756975.0873303,False,1,100,0.04952,16.542806
udp,0,10,4096,0.0,0.0006197569891810417,1772756975.087871,False,1,100,0.04952,16.542806
udp,0,11,4096,0.0,0.0005278857424855232,1772756975.0884917,False,1,100,0.04952,16.542806
udp,0,12,4096,0.0,0.0004713907837867737,1772756975.089021,False,1,100,0.04952,16.542806
udp,0,13,4096,0.0,0.000458570197224617,1772756975.0894935,False,1,100,0.04952,16.542806
udp,0,14,4096,0.0,0.00045464467257261276,1772756975.0899527,False,1,100,0.04952,16.542806
udp,0,15,4096,0.0,0.0004696343094110489,1772756975.0904086,False,1,100,0.04952,16.542806
udp,0,16,4096,0.0,0.00045196712017059326,1772756975.090879,False,1,100,0.04952,16.542806
udp,0,17,4096,0.0,0.0004688659682869911,1772756975.0913324,False,1,100,0.04952,16.542806
udp,0,18,4096,0.0,0.00046036019921302795,1772756975.0918021,False,1,100,0.04952,16.542806
udp,0,19,4096,0.0,0.0004599550738930702,1772756975.0922637,False,1,100,0.04952,16.542806
udp,0,20,4096,0.0,0.0004533044993877411,1772756975.0927277,False,1,100,0.04952,16.542806
udp,0,21,4096,0.0,0.000458582304418087,1772756975.0931818,False,1,100,0.04952,16.542806
udp,0,22,4096,0.0,0.00046563055366277695,1772756975.0936415,False,1,100,0.04952,16.542806
udp,0,23,4096,0.0,0.0004662219434976578,1772756975.0941083,False,1,100,0.04952,16.542806
udp,0,24,4096,0.0,0.00045098457485437393,1772756975.0945756,False,1,100,0.04952,16.542806
udp,0,25,4096,0.0,0.00046559423208236694,1772756975.095028,False,1,100,0.04952,16.542806
udp,0,26,4096,0.0,0.0004058694466948509,1772756975.0954947,False,1,100,0.04952,16.542806
udp,0,27,4096,0.0,0.00046119559556245804,1772756975.0959015,False,1,100,0.04952,16.542806
udp,0,28,4096,0.0,0.0004641702398657799,1772756975.0963638,False,1,100,0.04952,16.542806
udp,0,29,4096,0.0,0.0004088031128048897,1772756975.0968292,False,1,100,0.04952,16.542806
udp,0,30,4096,0.0,0.00046855024993419647,1772756975.097239,False,1,100,0.04952,16.542806
udp,0,31,4096,0.0,0.00046610739082098007,1772756975.0977085,False,1,100,0.04952,16.542806
udp,0,32,4096,0.0,0.0005538640543818474,1772756975.0981758,False,1,100,0.04952,16.542806
udp,0,33,4096,0.0,0.0004588095471262932,1772756975.098731,False,1,100,0.04952,16.542806
udp,0,34,4096,0.0,0.00046096276491880417,1772756975.0991907,False,1,100,0.04952,16.542806
udp,0,35,4096,0.0,0.0005735717713832855,1772756975.0996528,False,1,100,0.04952,16.542806
udp,0,36,4096,0.0,0.00045810919255018234,1772756975.1002274,False,1,100,0.04952,16.542806
udp,0,37,4096,0.0,0.0004577646031975746,1772756975.1006866,False,1,100,0.04952,16.542806
udp,0,38,4096,0.0,0.0004595927894115448,1772756975.1011453,False,1,100,0.04952,16.542806
udp,0,39,4096,0.0,0.00046144239604473114,1772756975.1016104,False,1,100,0.04952,16.542806
udp,0,40,4096,0.0,0.00045449379831552505,1772756975.1020732,False,1,100,0.04952,16.542806
udp,0,41,4096,0.0,0.00044858362525701523,1772756975.1025288,False,1,100,0.04952,16.542806
udp,0,42,4096,0.0,0.0004554716870188713,1772756975.1029782,False,1,100,0.04952,16.542806
udp,0,43,4096,0.0,0.00046696513891220093,1772756975.1034348,False,1,100,0.04952,16.542806
udp,0,44,4096,0.0,0.00045308563858270645,1772756975.1039028,False,1,100,0.04952,16.542806
udp,0,45,4096,0.0,0.0004527261480689049,1772756975.1043568,False,1,100,0.04952,16.542806
udp,0,46,4096,0.0,0.0004572942852973938,1772756975.1048107,False,1,100,0.04952,16.542806
udp,0,47,4096,0.0,0.00044753123074769974,1772756975.105269,False,1,100,0.04952,16.542806
udp,0,48,4096,0.0,0.0004578232765197754,1772756975.1057174,False,1,100,0.04952,16.542806
udp,0,49,4096,0.0,0.00040847063064575195,1772756975.1061766,False,1,100,0.04952,16.542806
udp,0,50,4096,0.0,0.00042776111513376236,1772756975.1065862,False,1,100,0.04952,16.542806
udp,0,51,4096,0.0,0.00040228012949228287,1772756975.1070147,False,1,100,0.04952,16.542806
udp,0,52,4096,0.0,0.00043879076838493347,1772756975.107418,False,1,100,0.04952,16.542806
udp,0,53,4096,0.0,0.0004721870645880699,1772756975.1078582,False,1,100,0.04952,16.542806
udp,0,54,4096,0.0,0.00040623918175697327,1772756975.1083312,False,1,100,0.04952,16.542806
udp,0,55,4096,0.0,0.00042342115193605423,1772756975.1087387,False,1,100,0.04952,16.542806
udp,0,56,4096,0.0,0.0004576500505208969,1772756975.109163,False,1,100,0.04952,16.542806
udp,0,57,4096,0.0,0.00043234415352344513,1772756975.1096218,False,1,100,0.04952,16.542806
udp,0,58,4096,0.0,0.0004085525870323181,1772756975.1100554,False,1,100,0.04952,16.542806
udp,0,59,4096,0.0,0.00043739471584558487,1772756975.110469,False,1,100,0.04952,16.542806
udp,0,60,4096,0.0,0.00044602155685424805,1772756975.1109076,False,1,100,0.04952,16.542806
udp,0,61,4096,0.0,0.0004894081503152847,1772756975.1113546,False,1,100,0.04952,16.542806
udp,0,62,4096,0.0,0.00044304225593805313,1772756975.111845,False,1,100,0.04952,16.542806
udp,0,63,4096,0.0,0.0004639476537704468,1772756975.1122892,False,1,100,0.04952,16.542806
udp,0,64,4096,0.0,0.00043229106813669205,1772756975.112754,False,1,100,0.04952,16.542806
udp,0,65,4096,0.0,0.00046543776988983154,1772756975.1131883,False,1,100,0.04952,16.542806
udp,0,66,4096,0.0,0.00042280182242393494,1772756975.1136549,False,1,100,0.04952,16.542806
udp,0,67,4096,0.0,0.0004572169855237007,1772756975.1140788,False,1,100,0.04952,16.542806
udp,0,68,4096,0.0,0.00043224915862083435,1772756975.114537,False,1,100,0.04952,16.542806
udp,0,69,4096,0.0,0.0006451057270169258,1772756975.1149702,False,1,100,0.04952,16.542806
udp,0,70,4096,0.0,0.00045622047036886215,1772756975.1156163,False,1,100,0.04952,16.542806
udp,0,71,4096,0.0,0.00045120343565940857,1772756975.1160734,False,1,100,0.04952,16.542806
udp,0,72,4096,0.0,0.00044951774179935455,1772756975.116526,False,1,100,0.04952,16.542806
udp,0,73,4096,0.0,0.0004557613283395767,1772756975.116976,False,1,100,0.04952,16.542806
udp,0,74,4096,0.0,0.0004582507535815239,1772756975.117433,False,1,100,0.04952,16.542806
udp,0,75,4096,0.0,0.0004565073177218437,1772756975.1178923,False,1,100,0.04952,16.542806
udp,0,76,4096,0.0,0.00045943353325128555,1772756975.11835,False,1,100,0.04952,16.542806
udp,0,77,4096,0.0,0.0004550851881504059,1772756975.1188107,False,1,100,0.04952,16.542806
udp,0,78,4096,0.0,0.0004892731085419655,1772756975.1193347,False,1,100,0.04952,16.542806
udp,0,79,4096,0.0,0.0004631234332919121,1772756975.1198251,False,1,100,0.04952,16.542806
udp,0,80,4096,0.0,0.00045506376773118973,1772756975.1202893,False,1,100,0.04952,16.542806
udp,0,81,4096,0.0,0.0004547620192170143,1772756975.1207454,False,1,100,0.04952,16.542806
udp,0,82,4096,0.0,0.0004536062479019165,1772756975.121201,False,1,100,0.04952,16.542806
udp,0,83,4096,0.0,0.0004664687439799309,1772756975.1216557,False,1,100,0.04952,16.542806
udp,0,84,4096,0.0,0.00046827085316181183,1772756975.1221232,False,1,100,0.04952,16.542806
udp,0,85,4096,0.0,0.00046691112220287323,1772756975.1225924,False,1,100,0.04952,16.542806
udp,0,86,4096,0.0,0.00041148997843265533,1772756975.1230605,False,1,100,0.04952,16.542806
udp,0,87,4096,0.0,0.00039619486778974533,1772756975.123473,False,1,100,0.04952,16.542806
udp,0,88,4096,0.0,0.0004182029515504837,1772756975.12387,False,1,100,0.04952,16.542806
udp,0,89,4096,0.0,0.00040987972170114517,1772756975.1242893,False,1,100,0.04952,16.542806
udp,0,90,4096,0.0,0.0004297913983464241,1772756975.1247,False,1,100,0.04952,16.542806
