proto,client_id,request_id,payload_bytes,connect_time_s,rtt_s,wall_send,failed,clients,requests_per_client,total_wall_s,throughput_MBps
udp,0,0,4096,0.0,0.0013744579628109932,1772757126.1769602,False,100,100,6.948666,11.730367
udp,0,1,4096,0.0,0.00833406113088131,1772757126.1783373,False,100,100,6.948666,11.730367
udp,0,2,4096,0.0,0.02770557627081871,1772757126.1866724,False,100,100,6.948666,11.730367
udp,0,3,4096,0.0,0.016972976736724377,1772757126.2143793,False,100,100,6.948666,11.730367
udp,0,4,4096,0.0,0.01588970050215721,1772757126.2313533,False,100,100,6.948666,11.730367
udp,0,5,4096,0.0,0.017154378816485405,1772757126.2472444,False,100,100,6.948666,11.730367
udp,0,6,4096,0.0,0.015999711118638515,1772757126.2643998,False,100,100,6.948666,11.730367
udp,0,7,4096,0.0,0.016575121320784092,1772757126.2804008,False,100,100,6.948666,11.730367
udp,0,8,4096,0.0,0.0163174020126462,1772757126.2969768,False,100,100,6.948666,11.730367
udp,0,9,4096,0.0,0.016587591730058193,1772757126.3132956,False,100,100,6.948666,11.730367
udp,0,10,4096,0.0,0.015701010823249817,1772757126.329884,False,100,100,6.948666,11.730367
udp,0,11,4096,0.0,0.01711936481297016,1772757126.345586,False,100,100,6.948666,11.730367
udp,0,12,4096,0.0,0.015757418237626553,1772757126.3627067,False,100,100,6.948666,11.730367
udp,0,13,4096,0.0,0.01696085464209318,1772757126.378465,False,100,100,6.948666,11.730367
udp,0,14,4096,0.0,0.01621457375586033,1772757126.395428,False,100,100,6.948666,11.730367
udp,0,15,4096,0.0,0.01705808099359274,1772757126.4116442,False,100,100,6.948666,11.730367
udp,0,16,4096,0.0,0.016556063666939735,1772757126.4287038,False,100,100,6.948666,11.730367
udp,0,17,4096,0.0,0.015853045508265495,1772757126.4452622,False,100,100,6.948666,11.730367
udp,0,18,4096,0.0,0.014206461608409882,1772757126.461117,False,100,100,6.948666,11.730367
udp,0,19,4096,0.0,0.014643707312643528,1772757126.4753249,False,100,100,6.948666,11.730367
udp,0,20,4096,0.0,0.014532752335071564,1772757126.4899704,False,100,100,6.948666,11.730367
udp,0,21,4096,0.0,0.014599896036088467,1772757126.504505,False,100,100,6.948666,11.730367
udp,0,22,4096,0.0,0.014833820052444935,1772757126.5191066,False,100,100,6.948666,11.730367
udp,0,23,4096,0.0,0.014871370978653431,1772757126.533942,False,100,100,6.948666,11.730367
udp,0,24,4096,0.0,0.015139821916818619,1772757126.5488188,False,100,100,6.948666,11.730367
udp,0,25,4096,0.0,0.01483517698943615,1772757126.5639608,False,100,100,6.948666,11.730367
udp,0,26,4096,0.0,0.015284338966012001,1772757126.5787976,False,100,100,6.948666,11.730367
udp,0,27,4096,0.0,0.015243473462760448,1772757126.5940835,False,100,100,6.948666,11.730367
udp,0,28,4096,0.0,0.015389612875878811,1772757126.609329,False,100,100,6.948666,11.730367
udp,0,29,4096,0.0,0.015266808681190014,1772757126.62472,False,100,100,6.948666,11.730367
udp,0,30,4096,0.0,0.0157210910692811,1772757126.6399884,False,100,100,6.948666,11.730367
udp,0,31,4096,0.0,0.01593230478465557,1772757126.6557114,False,100,100,6.948666,11.730367
udp,0,32,4096,0.0,0.016444984823465347,1772757126.6716452,False,100,100,6.948666,11.730367
udp,0,33,4096,0.0,0.015793683007359505,1772757126.6880922,False,100,100,6.948666,11.730367
udp,0,34,4096,0.0,0.015957146883010864,1772757126.7038877,False,100,100,6.948666,11.730367
udp,0,35,4096,0.0,0.01559798140078783,1772757126.7198465,False,100,100,6.948666,11.730367
udp,0,36,4096,0.0,0.01597133744508028,1772757126.7354462,False,100,100,6.948666,11.730367
udp,0,37,4096,0.0,0.016727352514863014,1772757126.751419,False,100,100,6.948666,11.730367
udp,0,38,4096,0.0,0.017117579467594624,1772757126.7681482,False,100,100,6.948666,11.730367
udp,0,39,4096,0.0,0.014904213137924671,1772757126.7852678,False,100,100,6.948666,11.730367
udp,0,40,4096,0.0,0.015664762817323208,1772757126.8001735,False,100,100,6.948666,11.730367
udp,0,41,4096,0.0,0.016493367962539196,1772757126.8158398,False,100,100,6.948666,11.730367
udp,0,42,4096,0.0,0.015831285156309605,1772757126.8323348,False,100,100,6.948666,11.730367
udp,0,43,4096,0.0,0.015573561191558838,1772757126.848168,False,100,100,6.948666,11.730367
udp,0,44,4096,0.0,0.016005870886147022,1772757126.8637433,False,100,100,6.948666,11.730367
udp,0,45,4096,0.0,0.01549710426479578,1772757126.8797507,False,100,100,6.948666,11.730367
udp,0,46,4096,0.0,0.015509244054555893,1772757126.8952496,False,100,100,6.948666,11.730367
udp,0,47,4096,0.0,0.01577188540250063,1772757126.9107666,False,100,100,6.948666,11.730367
udp,0,48,4096,0.0,0.016185923479497433,1772757126.9265401,False,100,100,6.948666,11.730367
udp,0,49,4096,0.0,0.015382411889731884,1772757126.9427276,False,100,100,6.948666,11.730367
udp,0,50,4096,0.0,0.01640693750232458,1772757126.9581115,False,100,100,6.948666,11.730367
udp,0,51,4096,0.0,0.015764583833515644,1772757126.9745202,False,100,100,6.948666,11.730367
udp,0,52,4096,0.0,0.01679662149399519,1772757126.9902866,False,100,100,6.948666,11.730367
udp,0,53,4096,0.0,0.016158183105289936,1772757127.007085,False,100,100,6.948666,11.730367
udp,0,54,4096,0.0,0.01801704615354538,1772757127.0232446,False,100,100,6.948666,11.730367
udp,0,55,4096,0.0,0.017217897810041904,1772757127.0412633,False,100,100,6.948666,11.730367
udp,0,56,4096,0.0,0.017721321433782578,1772757127.058483,False,100,100,6.948666,11.730367
udp,0,57,4096,0.0,0.016542956233024597,1772757127.076206,False,100,100,6.948666,11.730367
udp,0,58,4096,0.0,0.016707006841897964,1772757127.0927505,False,100,100,6.948666,11.730367
udp,0,59,4096,0.0,0.016993924044072628,1772757127.1094592,False,100,100,6.948666,11.730367
udp,0,60,4096,0.0,0.01587232295423746,1772757127.126455,False,100,100,6.948666,11.730367
udp,0,61,4096,0.0,0.015366669744253159,1772757127.1423283,False,100,100,6.948666,11.730367
