proto,client_id,request_id,payload_bytes,connect_time_s,rtt_s,wall_send,failed,clients,requests_per_client,total_wall_s,throughput_MBps
udp,0,0,8192,0.0,0.0013822084292769432,1772756988.759731,False,1,100,0.049529,33.079719
udp,0,1,8192,0.0,0.0013183588162064552,1772756988.7611153,False,1,100,0.049529,33.079719
udp,0,2,8192,0.0,0.0005876254290342331,1772756988.762435,False,1,100,0.049529,33.079719
udp,0,3,8192,0.0,0.0006493506953120232,1772756988.7630239,False,1,100,0.049529,33.079719
udp,0,4,8192,0.0,0.0005361810326576233,1772756988.7636747,False,1,100,0.049529,33.079719
udp,0,5,8192,0.0,0.0006354218348860741,1772756988.7642121,False,1,100,0.049529,33.079719
udp,0,6,8192,0.0,0.0005262698978185654,1772756988.764849,False,1,100,0.049529,33.079719
udp,0,7,8192,0.0,0.0005308911204338074,1772756988.7653763,False,1,100,0.049529,33.079719
udp,0,8,8192,0.0,0.0005154972895979881,1772756988.7659082,False,1,100,0.049529,33.079719
udp,0,9,8192,0.0,0.000509374774992466,1772756988.7664251,False,1,100,0.049529,33.079719
udp,0,10,8192,0.0,0.0005575800314545631,1772756988.7669358,False,1,100,0.049529,33.079719
udp,0,11,8192,0.0,0.0005156053230166435,1772756988.7674942,False,1,100,0.049529,33.079719
udp,0,12,8192,0.0,0.0004615969955921173,1772756988.7680109,False,1,100,0.049529,33.079719
udp,0,13,8192,0.0,0.0004434250295162201,1772756988.7684734,False,1,100,0.049529,33.079719
udp,0,14,8192,0.0,0.0004526851698756218,1772756988.768918,False,1,100,0.049529,33.079719
udp,0,15,8192,0.0,0.0004638656973838806,1772756988.7693717,False,1,100,0.049529,33.079719
udp,0,16,8192,0.0,0.0004663662984967232,1772756988.7698364,False,1,100,0.049529,33.079719
udp,0,17,8192,0.0,0.00047040171921253204,1772756988.770304,False,1,100,0.049529,33.079719
udp,0,18,8192,0.0,0.0004641162231564522,1772756988.7707753,False,1,100,0.049529,33.079719
udp,0,19,8192,0.0,0.00048004090785980225,1772756988.7712407,False,1,100,0.049529,33.079719
udp,0,20,8192,0.0,0.00048635806888341904,1772756988.7717261,False,1,100,0.049529,33.079719
udp,0,21,8192,0.0,0.00044945720583200455,1772756988.7722132,False,1,100,0.049529,33.079719
udp,0,22,8192,0.0,0.00047930702567100525,1772756988.7726638,False,1,100,0.049529,33.079719
udp,0,23,8192,0.0,0.0005015172064304352,1772756988.773144,False,1,100,0.049529,33.079719
udp,0,24,8192,0.0,0.00047670770436525345,1772756988.7736464,False,1,100,0.049529,33.079719
udp,0,25,8192,0.0,0.0004779919981956482,1772756988.7741249,False,1,100,0.049529,33.079719
udp,0,26,8192,0.0,0.0004919441416859627,1772756988.7746038,False,1,100,0.049529,33.079719
udp,0,27,8192,0.0,0.00044622085988521576,1772756988.7750967,False,1,100,0.049529,33.079719
udp,0,28,8192,0.0,0.0004501407966017723,1772756988.7755437,False,1,100,0.049529,33.079719
udp,0,29,8192,0.0,0.0004922933876514435,1772756988.7759953,False,1,100,0.049529,33.079719
udp,0,30,8192,0.0,0.0004903450608253479,1772756988.7764885,False,1,100,0.049529,33.079719
udp,0,31,8192,0.0,0.0004376433789730072,1772756988.77698,False,1,100,0.049529,33.079719
udp,0,32,8192,0.0,0.0004880931228399277,1772756988.7774186,False,1,100,0.049529,33.079719
udp,0,33,8192,0.0,0.0004309099167585373,1772756988.777908,False,1,100,0.049529,33.079719
udp,0,34,8192,0.0,0.0004399344325065613,1772756988.7783399,False,1,100,0.049529,33.079719
udp,0,35,8192,0.0,0.0007551619783043861,1772756988.778781,False,1,100,0.049529,33.079719
udp,0,36,8192,0.0,0.00044155772775411606,1772756988.779537,False,1,100,0.049529,33.079719
udp,0,37,8192,0.0,0.00043101515620946884,1772756988.7799795,False,1,100,0.049529,33.079719
udp,0,38,8192,0.0,0.00044604111462831497,1772756988.7804115,False,1,100,0.049529,33.079719
udp,0,39,8192,0.0,0.00043602101504802704,1772756988.7808812,False,1,100,0.049529,33.079719
udp,0,40,8192,0.0,0.00043962057679891586,1772756988.7813182,False,1,100,0.049529,33.079719
udp,0,41,8192,0.0,0.0004345923662185669,1772756988.781759,False,1,100,0.049529,33.079719
udp,0,42,8192,0.0,0.00043560564517974854,1772756988.7821944,False,1,100,0.049529,33.079719
udp,0,43,8192,0.0,0.0004447959363460541,1772756988.7826312,False,1,100,0.049529,33.079719
udp,0,44,8192,0.0,0.0004789065569639206,1772756988.7830768,False,1,100,0.049529,33.079719
udp,0,45,8192,0.0,0.00045652221888303757,1772756988.783557,False,1,100,0.049529,33.079719
udp,0,46,8192,0.0,0.00045745261013507843,1772756988.7840142,False,1,100,0.049529,33.079719
udp,0,47,8192,0.0,0.0005188100039958954,1772756988.7844732,False,1,100,0.049529,33.079719
udp,0,48,8192,0.0,0.0004304833710193634,1772756988.7849927,False,1,100,0.049529,33.079719
udp,0,49,8192,0.0,0.00047247111797332764,1772756988.7854245,False,1,100,0.049529,33.079719
udp,0,50,8192,0.0,0.0005306350067257881,1772756988.7858977,False,1,100,0.049529,33.079719
udp,0,51,8192,0.0,0.0004457896575331688,1772756988.7864296,False,1,100,0.049529,33.079719
udp,0,52,8192,0.0,0.00047879479825496674,1772756988.7868764,False,1,100,0.049529,33.079719
udp,0,53,8192,0.0,0.00045667123049497604,1772756988.7873566,False,1,100,0.049529,33.079719
udp,0,54,8192,0.0,0.00044815801084041595,1772756988.7878141,False,1,100,0.049529,33.079719
udp,0,55,8192,0.0,0.0004577049985527992,1772756988.7882633,False,1,100,0.049529,33.079719
udp,0,56,8192,0.0,0.000476212240755558,1772756988.7887223,False,1,100,0.049529,33.079719
udp,0,57,8192,0.0,0.0004621334373950958,1772756988.7891994,False,1,100,0.049529,33.079719
udp,0,58,8192,0.0,0.00048214662820100784,1772756988.7896624,False,1,100,0.049529,33.079719
udp,0,59,8192,0.0,0.0004731481894850731,1772756988.7901504,False,1,100,0.049529,33.079719
udp,0,60,8192,0.0,0.0004907101392745972,1772756988.7906246,False,1,100,0.049529,33.079719
udp,0,61,8192,0.0,0.0004390096291899681,1772756988.7911162,False,1,100,0.049529,33.079719
udp,0,62,8192,0.0,0.0004830462858080864,1772756988.7915564,False,1,100,0.049529,33.079719
udp,0,63,8192,0.0,0.000456465408205986,1772756988.7920403,False,1,100,0.049529,33.079719
udp,0,64,8192,0.0,0.00045221950858831406,1772756988.7924976,False,1,100,0.049529,33.079719
udp,0,65,8192,0.0,0.0004427153617143631,1772756988.7929516,False,1,100,0.049529,33.079719
udp,0,66,8192,0.0,0.0004698289558291435,1772756988.7933953,False,1,100,0.049529,33.079719
udp,0,67,8192,0.0,0.0004591606557369232,1772756988.7938855,False,1,100,0.049529,33.079719
udp,0,68,8192,0.0,0.0004899734631180763,1772756988.7943454,False,1,100,0.049529,33.079719
udp,0,69,8192,0.0,0.0006747283041477203,1772756988.7948365,False,1,100,0.049529,33.079719
udp,0,70,8192,0.0,0.00043668318539857864,1772756988.7955124,False,1,100,0.049529,33.079719
udp,0,71,8192,0.0,0.0004427582025527954,1772756988.79595,False,1,100,0.049529,33.079719
udp,0,72,8192,0.0,0.00045747309923171997,1772756988.7963936,False,1,100,0.049529,33.079719
udp,0,73,8192,0.0,0.0004525473341345787,1772756988.796852,False,1,100,0.049529,33.079719
udp,0,74,8192,0.0,0.0004345215857028961,1772756988.7973056,False,1,100,0.049529,33.079719
udp,0,75,8192,0.0,0.00041902903467416763,1772756988.7977412,False,1,100,0.049529,33.079719
udp,0,76,8192,0.0,0.0004452141001820564,1772756988.7981613,False,1,100,0.049529,33.079719
udp,0,77,8192,0.0,0.00042805541306734085,1772756988.7986076,False,1,100,0.049529,33.079719
udp,0,78,8192,0.0,0.00045430194586515427,1772756988.799107,False,1,100,0.049529,33.079719
udp,0,79,8192,0.0,0.00043741241097450256,1772756988.7995622,False,1,100,0.049529,33.079719
udp,0,80,8192,0.0,0.0004607466980814934,1772756988.800001,False,1,100,0.049529,33.079719
udp,0,81,8192,0.0,0.00043949391692876816,1772756988.8004625,False,1,100,0.049529,33.079719
udp,0,82,8192,0.0,0.00044623855501413345,1772756988.8009033,False,1,100,0.049529,33.079719
udp,0,83,8192,0.0,0.0004596337676048279,1772756988.8013506,False,1,100,0.049529,33.079719
udp,0,84,8192,0.0,0.00047032907605171204,1772756988.8018112,False,1,100,0.049529,33.079719
udp,0,85,8192,0.0,0.00043658167123794556,1772756988.8022826,False,1,100,0.049529,33.079719
udp,0,86,8192,0.0,0.00045785773545503616,1772756988.80272,False,1,100,0.049529,33.079719
udp,0,87,8192,0.0,0.0004321495071053505,1772756988.803179,False,1,100,0.049529,33.079719
udp,0,88,8192,0.0,0.0004537990316748619,1772756988.8036122,False,1,100,0.049529,33.079719
udp,0,89,8192,0.0,0.0004401477053761482,1772756988.804067,False,1,100,0.049529,33.079719
udp,0,90,8192,0.0,0.00044496171176433563,1772756988.804508,False,1,100,0.049529,33.079719
udp,0,91,8192,0.0,0.00043509341776371,1772756988.8049538,False,1,100,0.049529,33.079719
udp,0,92,8192,0.0,0.000447344034910202,1772756988.8053901,False,1,100,0.049529,33.079719
udp,0,93,8192,0.0,0.00046039093285799026,1772756988.8058388,False,1,100,0.049529,33.079719
udp,0,94,8192,0.0,0.00045701395720243454,1772756988.8063004,False,1,100,0.049529,33.079719
udp,0,95,8192,0.0,0.0004705628380179405,1772756988.8067584,False,1,100,0.049529,33.079719
udp,0,96,8192,0.0,0.0004629185423254967,1772756988.80723,False,1,100,0.049529,33.079719
udp,0,97,8192,0.0,0.0004545385017991066,1772756988.8076937,False,1,100,0.049529,33.079719
udp,0,98,8192,0.0,0.0004636244848370552,1772756988.8081496,False,1,100,0.049529,33.079719
udp,0,99,8192,0.0,0.0004415055736899376,1772756988.8086143,False,1,100,0.049529,33.079719
