proto,client_id,request_id,payload_bytes,connect_time_s,rtt_s,wall_send,failed,clients,requests_per_client,total_wall_s,throughput_MBps
udp,0,0,64,0.0,0.0018655136227607727,1772757002.3708727,False,10,100,0.324383,0.394595
udp,0,1,64,0.0,0.007281764410436153,1772757002.3727396,False,10,100,0.324383,0.394595
udp,0,2,64,0.0,0.005662727169692516,1772757002.3800273,False,10,100,0.324383,0.394595
udp,0,3,64,0.0,0.004621963016688824,1772757002.385691,False,10,100,0.324383,0.394595
udp,0,4,64,0.0,0.0034366045147180557,1772757002.3903136,False,10,100,0.324383,0.394595
udp,0,5,64,0.0,0.003518282435834408,1772757002.3937519,False,10,100,0.324383,0.394595
udp,0,6,64,0.0,0.00350863765925169,1772757002.3972712,False,10,100,0.324383,0.394595
udp,0,7,64,0.0,0.0032396819442510605,1772757002.400781,False,10,100,0.324383,0.394595
udp,0,8,64,0.0,0.0034280745312571526,1772757002.4040215,False,10,100,0.324383,0.394595
udp,0,9,64,0.0,0.003664422780275345,1772757002.4074512,False,10,100,0.324383,0.394595
udp,0,10,64,0.0,0.003175712190568447,1772757002.4111166,False,10,100,0.324383,0.394595
udp,0,11,64,0.0,0.0034402059391140938,1772757002.4142933,False,10,100,0.324383,0.394595
udp,0,12,64,0.0,0.003406139090657234,1772757002.4177346,False,10,100,0.324383,0.394595
udp,0,13,64,0.0,0.003500087186694145,1772757002.4211419,False,10,100,0.324383,0.394595
udp,0,14,64,0.0,0.0033911745995283127,1772757002.4246428,False,10,100,0.324383,0.394595
udp,0,15,64,0.0,0.0034428276121616364,1772757002.428035,False,10,100,0.324383,0.394595
udp,0,16,64,0.0,0.0037695998325943947,1772757002.4314785,False,10,100,0.324383,0.394595
udp,0,17,64,0.0,0.003263006918132305,1772757002.4352493,False,10,100,0.324383,0.394595
udp,0,18,64,0.0,0.0034653358161449432,1772757002.438513,False,10,100,0.324383,0.394595
udp,0,19,64,0.0,0.003994444385170937,1772757002.4419796,False,10,100,0.324383,0.394595
udp,0,20,64,0.0,0.0028601568192243576,1772757002.4459748,False,10,100,0.324383,0.394595
udp,0,21,64,0.0,0.0031642010435462,1772757002.4488358,False,10,100,0.324383,0.394595
udp,0,22,64,0.0,0.0034683439880609512,1772757002.452001,False,10,100,0.324383,0.394595
udp,0,23,64,0.0,0.003407597541809082,1772757002.4554703,False,10,100,0.324383,0.394595
udp,0,24,64,0.0,0.002887262962758541,1772757002.4588788,False,10,100,0.324383,0.394595
udp,0,25,64,0.0,0.003249269910156727,1772757002.4617672,False,10,100,0.324383,0.394595
